topic_number,topic_name,link,probability,content_item_id
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/electronic-prescribing-and-medicines-administration-systems-report-adverse-incidents-on-a-yellow-card"",""Electronic Prescribing and Medicines Administration Systems: report adverse incidents on a Yellow Card "")",0.350,87577eb6-00f8-40f2-aafd-a29731efd5f8
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/download-the-yellow-card-mobile-app-to-report-suspected-adverse-drug-reactions"",""Download the Yellow Card mobile app to report suspected adverse drug reactions"")",1.000,a0c69d8f-35ab-4c78-9bcf-ec977fdfb91b
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/yellow-card-please-help-to-reverse-the-decline-in-reporting-of-suspected-adverse-drug-reactions"",""Yellow Card: please help to reverse the decline in reporting of suspected adverse drug reactions"")",1.000,a2aad9b4-e836-4c36-b1bd-2e16193974ec
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/yellow-card-app-download-the-updated-app-to-receive-the-latest-mhra-safety-news-and-report-suspected-side-effects-including-in-pregnancy"",""Yellow Card App: download the updated App to receive the latest MHRA safety news and report suspected side effects, including in pregnancy"")",1.000,b7af5b83-9e76-44cc-987f-0fbb46148a8a
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/time-to-report"",""Time to report"")",1.000,bf24023b-b728-47df-bb92-5fb461ee99fe
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/black-triangle-medicines-part-of-an-eu-wide-scheme"",""Black Triangle (▼) medicines part of an EU-wide scheme"")",0.077,c520217a-7d52-4131-a562-266b350d8615
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/show-your-support-for-reporting-suspected-adverse-drug-reactions"",""Show your support for reporting suspected adverse drug reactions"")",0.112,d935fd6d-a82e-4bf7-9364-78d6f29eef5d
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/number-medsafetyweek-3-9-november-2025-a-call-to-action-to-improve-patient-safety"",""#MedSafetyWeek (3-9 November 2025): A call to action to improve patient safety"")",0.535,ddb2a11c-6b93-4d8c-a6e0-cbdb07d52b31
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/medsafetyweek-november-2022-every-yellow-card-report-helps-to-improve-patient-safety"",""MedSafetyWeek November 2022: Every Yellow Card report helps to improve patient safety"")",0.500,e3fbdeea-af8a-4f2a-bab7-e6f83b2a9ea7
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/medsafetyweek-november-2023-your-yellow-card-report-helps-to-improve-patient-safety"",""MedSafetyWeek November 2023: your Yellow Card report helps to improve patient safety"")",0.705,e82166b0-b63b-48a4-bae1-86fdfb962b9c
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/e-cigarette-use-or-vaping-reporting-suspected-adverse-reactions-including-lung-injury"",""E-cigarette use or vaping: reporting suspected adverse reactions, including lung injury"")",0.065,ec40c539-5fb8-475f-9e7b-340603e9f435
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/e-cigarettes-and-refill-containers-e-liquids-report-suspected-side-effects-and-safety-concerns"",""e-cigarettes and refill containers (e-liquids): report suspected side effects and safety concerns"")",0.092,ed9c21a6-43da-493b-adf6-f09bf77a7caf
12,Adverse Drug Reporting,"=HYPERLINK(""https://gov.uk/drug-safety-update/yellow-card-extended-to-include-devices-counterfeits-and-defective-medicines"",""Yellow Card extended to include devices, counterfeits and defective medicines "")",0.195,eff90020-44c0-45af-8e4c-e7213bca91c6
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-bucain-hyperbar-5mg-slash-ml-solution-for-injection-unlicensed-medicine-clmr-22-a-slash-01"",""Company led medicines recall: Bucain Hyperbar 5mg/ml Solution for Injection (unlicensed medicine), CLMR (22)A/01"")",1.000,0301d7d1-e6e2-4dd2-8079-9ad6ae515252
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-respreeza-1000-mg-powder-and-solvent-for-solution-for-infusions-eu-slash-1-slash-15-slash-1006-slash-001"",""Company led medicines recall: Respreeza 1,000 mg powder and solvent for solution for infusion (EU/1/15/1006/001)"")",0.420,1af19673-b8c8-467d-8982-5bcf96d855b6
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/precautionary-recall-of-ergometrine-injections-clda-17-a-01"",""Precautionary recall of Ergometrine Injections (CLDA (17)A/01) "")",0.335,206b971a-6363-455e-9d75-4ddf44a53c81
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-avogel-ltd-linoforce-granules-12-years-plus-thr-13668-slash-0021-clmr-22-a-slash-05"",""Company led medicines recall: A.Vogel Ltd, Linoforce granules 12 years plus (THR 13668/0021), CLMR (22)A/05"")",1.000,26fbcef2-f56d-4cb5-b7fc-4cea0ad5ee8f
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/unlicensed-medicine-phenytoin-90mg-5ml-oral-suspension-company-led-recall"",""Unlicensed Medicine Phenytoin 90mg/5ml Oral Suspension - company led recall"")",1.000,2e599e61-c98d-45bd-91c4-1320db403bc4
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-stockport-pharmaceuticals-sodium-chloride-eye-drops-5-percent-1x10ml-unlicensed-medicine-clmr-22-a-slash-06"",""Company led medicines recall: Stockport Pharmaceuticals, Sodium Chloride Eye Drops 5% 1x10ml (unlicensed medicine), CLMR (22)A/06"")",0.555,35393eeb-4d6c-4bcf-856e-df38ad28d571
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/nutriflex-omega-special-2500ml-company-led-recall"",""Nutriflex Omega Special 2500ml: Company-led recall"")",0.250,4197779b-e290-4280-8ef2-476929f284ea
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-morphine-syringe-50mg-slash-50ml-unlicensed-medicine-and-magnesium-sulphate-8mmol-slash-20ml-infusion-unlicensed-medicine"",""Company led medicines recall: Morphine Syringe 50mg/50ml (unlicensed medicine) and Magnesium Sulphate 8mmol/20ml infusion (unlicensed medicine)"")",0.520,4346dbde-6a61-4595-94d6-652055f8b363
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/recall-of-human-albumin-biotest-clda-17-a-02"",""Recall of Human Albumin Biotest CLDA (17)A/02"")",1.000,4ee8ce0b-fdc1-4681-a64d-e02543431cad
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/nutriflex-lipid-special-1875ml-pl-03551-0031"",""NuTRIflex Lipid special 1875ml PL 03551/0031 (Batch number 160338052)"")",0.136,50025ec1-9db2-410f-a89a-3166c05afaee
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-spectrum-therapeutics-uk-canopy-akh-22-dried-cannabis-5g-unlicensed-medicine-clmr-23-a-slash-04"",""Company led medicines recall: Spectrum Therapeutics UK, Canopy AKH 22 Dried Cannabis 5g [unlicensed medicine], CLMR (23)A/04"")",1.000,55f55679-c9ed-4ff5-b96a-59346e95ad5a
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-advanced-accelerator-applications-netspot-kit-for-the-preparation-of-gallium-ga-68-dotatate-injection-unlicensed-medicine-clmr-22-a-slash-02"",""Company led medicines recall: Advanced Accelerator Applications NETSPOT (Kit for the preparation of gallium Ga 68 dotatate injection) [unlicensed medicine], CLMR (22)A/02"")",1.000,5e598000-fee4-4ee6-ae24-bd492713db39
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-leeds-trading-company-ltc-ltd-t-slash-a-ltc-healthcare-exs-delay-spray-plus-clmr-24-a-slash-01"",""Company led medicines recall: Leeds Trading Company LTC Ltd T/A LTC Healthcare, EXS Delay Spray Plus, CLMR(24)A/01"")",0.574,68ecbef9-4125-45da-8d79-fcaae5c9fbc7
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-mawdsley-brooks-and-company-limited-fluphenazin-neuraxpharm-r-d-25-and-100-mg-slash-ml-solution-for-injection-clmr-23-a-slash-01"",""Company led medicines recall: Mawdsley-Brooks & Company Limited, Fluphenazin-neuraxpharm® D 25 & 100 mg/ml Solution for Injection, CLMR(23)A/01"")",1.000,938db19b-f3c7-442c-bb90-8aee91cb9cbe
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/alka-seltzer-original-alka-seltzer-xs-recall-of-some-batches-due-to-an-issue-with-the-blister-foil"",""Alka-Seltzer Original & Alka-Seltzer XS - recall of some batches due to an issue with the blister foil"")",0.346,9b09ea12-b3f3-4618-87ed-9ca04cf80eb0
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/chlorhexidine-gluconate-2-w-v-impregnated-pad-precautionary-recall-clda-16-a-07"",""Chlorhexidine Gluconate 2%w/v impregnated pad - precautionary recall (CLDA (16)A/07)"")",0.265,9c3f33e6-4349-4104-80db-8134ed643098
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-dotarem-solution-for-injection-10ml-vial-pl-12308-slash-0016"",""Company led medicines recall: Dotarem solution for injection (10ml Vial) - PL 12308/0016"")",0.495,9cf644fe-25f3-40dd-ada6-d3993bcd4195
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-drug-alert-ozurdex-implant-recall-mdr-95-08-18"",""Company-led drug alert - Ozurdex implant recall (MDR 95-08/18)"")",0.207,9d12d6ef-4fcb-485a-bab8-234e07974a37
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/calcichew-d3-500mg-400-iu-caplets"",""Calcichew-D3 500mg/400 IU Caplets - Pharmacy level recall"")",0.547,a0a19ae7-f1e9-4121-a64f-6dc4b1f90ae9
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-noidecs-t20-slash-c4-thc-20-percent-cbd-4-percent-indica-cannabis-flower-unlicensed-medicine-and-noidecs-t20-slash-c4-thc-20-percent-cbd-4-percent-sativa-cannabis-flower-unlicensed-medicine"",""Company led medicines recall: Noidecs T20/C4 (THC 20%; CBD <4%) Indica Cannabis Flower (unlicensed medicine) and Noidecs T20/C4 (THC 20%; CBD <4%) Sativa Cannabis Flower (unlicensed medicine)"")",1.000,a5a6385b-d472-4396-bf28-c3889e379d56
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-dermaved-sensitive-cream-unlicensed-medicine-clmr-21-a-slash-09"",""Company led medicines recall: Dermaved Sensitive Cream (unlicensed medicine), CLMR (21)A/09"")",0.526,a8f937c2-93f7-4b44-871b-13cbcae605d4
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/mydriasert-0-28mg-5-4mg-ophthalmic-insert-company-led-recall"",""Mydriasert 0.28mg/5.4mg Ophthalmic Insert: Company-led recall"")",0.439,b3f5e292-429c-4120-8ed8-4a24be67a4e6
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-pcca-limited-ketamine-50mg-in-5ml-oral-solution-and-ketamine-100mg-in-5ml-oral-solution-unlicensed-medicines-clmr-22-a-slash-04"",""Company led medicines recall: PCCA Limited, Ketamine 50mg in 5ml Oral Solution and Ketamine 100mg in 5ml Oral Solution (unlicensed medicines), CLMR (22)A/04"")",1.000,bde397cd-2f7b-4bdc-88cd-96b697881787
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-quantum-pharmaceutical-diltiazem-hci-2-percent-cream-unlicensed-medicine-clmr-23-a-slash-05"",""Company led medicines recall: Quantum Pharmaceutical, Diltiazem HCl 2% Cream [unlicensed medicine], CLMR (23)A/05"")",1.000,bf1c11b3-8f1e-414b-9c22-35aafedc61be
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-lysakare-25-g-slash-25-g-solution-for-infusion-plgb-35145-slash-0005"",""Company led medicines recall: LysaKare 25 g / 25 g solution for infusion (PLGB 35145/0005)"")",0.704,c2262c4a-4bbe-4692-8e98-2920539997b9
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-instanyl-100mcg-nasal-spray-solution-eu-slash-1-slash-09-slash-531-slash-015"",""Company led medicines recall: Instanyl 100mcg nasal spray solution (EU/1/09/531/015) "")",0.229,d3f0340a-0a22-4ad9-b81b-6df53b64cbd2
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/melatonin-10mg-capsules-company-led-recall"",""Melatonin 10mg capsules: Company-led recall"")",0.467,d4fafbf4-ec0c-4fe8-bebf-124cc0be548c
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-glucose-10-percent-w-slash-v-10ml-injection-unlicensed-medicine-and-trometamol-7-percent-w-slash-v-injection-5ml-unlicensed-medicine"",""Company led medicines recall: Glucose 10%w/v 10ml injection (unlicensed medicine) and Trometamol 7%w/v injection 5mL (unlicensed medicine)"")",0.728,d7f9692f-46d0-4f8b-84b8-0f41e9dddb82
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/nutriflex-lipid-special-without-electrolytes-2500ml-company-led-recall"",""Nutriflex Lipid Special without Electrolytes 2500ml: Company-led recall"")",0.373,dcb40968-63ba-4af7-b768-4113b3cedb9e
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-prulab-pharma-limited-clopidogrel-oral-solution-75mg-in-5ml-unlicensed-medicine-clmr-23-a-slash-02"",""Company led medicines recall: Prulab Pharma Limited, Clopidogrel Oral Solution 75mg in 5ml [unlicensed medicine], CLMR (23)A/02"")",0.517,ebc8065f-8328-4cc5-a2da-1a2caa522974
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/company-led-medicines-recall-vertical-pharma-resources-ltd-t-slash-a-ips-pharma-levothyroxine-oral-suspension-various-strengths-unlicensed-medicine-clmr-23-a-slash-03"",""Company led medicines recall: Vertical Pharma Resources Ltd T/A IPS Pharma, Levothyroxine Oral Suspension (Various Strengths) [unlicensed medicine], CLMR(23)A/03"")",0.473,f9eafeff-305c-4b4c-b8b9-2517ba895935
13,Medicines recall notices,"=HYPERLINK(""https://gov.uk/drug-device-alerts/mitomycin-c-kyowa-company-led-drug-alert"",""Mitomycin-C Kyowa: Company-led Drug Alert"")",0.304,ffa03ba4-52c1-4174-8fe2-85ad75f5b49d
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/lemtrada-alemtuzumab-and-serious-cardiovascular-and-immune-mediated-adverse-reactions-new-restrictions-to-use-and-strengthened-monitoring-requirements"",""Lemtrada (alemtuzumab) and serious cardiovascular and immune-mediated adverse reactions: new restrictions to use and strengthened monitoring requirements "")",0.502,058a57b5-aa5c-46f7-ba69-37f72cc88029
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/tofacitinib-xeljanz-new-measures-to-minimise-risk-of-venous-thromboembolism-and-of-serious-and-fatal-infections"",""Tofacitinib (Xeljanz▼): new measures to minimise risk of venous thromboembolism and of serious and fatal infections "")",0.067,108e5f5e-1a7a-42c4-91a7-d0251ddbc53a
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/tofacitinib-xeljanz-restriction-of-10-mg-twice-daily-dose-in-patients-at-high-risk-of-pulmonary-embolism-while-safety-review-is-ongoing"",""Tofacitinib (Xeljanz▼): restriction of 10 mg twice-daily dose in patients at high risk of pulmonary embolism while safety review is ongoing "")",0.068,1abb9266-ad2e-42af-85ef-b05ee06ea7aa
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/nivolumab-opdivo-pembrolizumab-keytruda-reports-of-organ-transplant-rejection"",""Nivolumab (Opdivo▼), pembrolizumab (Keytruda▼): reports of organ transplant rejection "")",0.135,2fe9454d-d7a8-45d5-82b3-7533736032a9
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/natalizumab-tysabri-risk-of-progressive-multifocal-leukoencephalopathy-increases-after-2-years-of-therapy"",""Natalizumab (Tysabri▼): risk of progressive multifocal leukoencephalopathy increases after 2 years of therapy"")",1.000,3f66df55-ea58-4a14-83f1-612ca2a7b85c
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/daclizumab-zinbryta-and-risk-of-severe-liver-injury-initiation-in-multiple-sclerosis-now-restricted-promptly-review-patients-already-on-treatment"",""Daclizumab (Zinbryta▼) and risk of severe liver injury: initiation in multiple sclerosis now restricted, promptly review patients already on treatment"")",1.000,43970ffe-34ab-40f3-bb34-245d5fb4c1a3
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/lemtrada-alemtuzumab-updated-restrictions-and-strengthened-monitoring-requirements-following-review-of-serious-cardiovascular-and-immune-mediated-reactions"",""Lemtrada▼ (alemtuzumab): updated restrictions and strengthened monitoring requirements following review of serious cardiovascular and immune-mediated reactions"")",0.365,477667b7-a836-45d3-9cd5-330292288622
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/daclizumab-beta-zinbryta-risk-of-immune-mediated-encephalitis-some-cases-several-months-after-stopping-treatment"",""Daclizumab beta (Zinbryta▼): risk of immune-mediated encephalitis – some cases several months after stopping treatment "")",1.000,4e1563a4-93c8-4dca-aa62-b96f76c025ed
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/dimethyl-fumarate-tecfidera-updated-advice-on-the-risk-of-progressive-multifocal-leukoencephalopathy-pml-associated-with-mild-lymphopenia"",""Dimethyl fumarate (Tecfidera): updated advice on the risk of progressive multifocal leukoencephalopathy (PML) associated with mild lymphopenia "")",1.000,52d068aa-db7a-4e9a-91bb-5b29fdbef82e
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/natalizumab-tysabri-risk-of-progressive-multifocal-leukoencephalopathy-is-increased-in-patients-who-have-had-previous-immunosuppressant-treatment"",""Natalizumab (Tysabri▼): risk of progressive multifocal leukoencephalopathy is increased in patients who have had previous immunosuppressant treatment"")",1.000,539e13cf-b591-46b0-91c8-c1d32527489b
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/venetoclax-venclyxtov-updated-recommendations-on-tumour-lysis-syndrome-tls"",""Venetoclax (Venclyxto▼): updated recommendations on tumour lysis syndrome (TLS) "")",1.000,6ad65eb7-a210-4d17-b2e2-344f09dc61c1
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/natalizumab-tysabri-progressive-multifocal-leukoencephalopathy-updated-advice-to-support-early-detection"",""Natalizumab (Tysabri▼): progressive multifocal leukoencephalopathy—updated advice to support early detection "")",1.000,746d22df-b176-49c8-bf7c-eb034a81f169
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/crizotinib-xalkori-risk-of-cardiac-failure"",""Crizotinib (Xalkori▼): risk of cardiac failure"")",0.077,76984474-c1c3-4d82-a5e3-0851fc878ea5
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/ponatinib-iclusig-risk-of-vascular-occlusive-events-updated-advice-on-possible-dose-reduction"",""Ponatinib (Iclusig▼): risk of vascular occlusive events—updated advice on possible dose reduction"")",0.081,82bcfdf4-91f5-4828-ae30-75ae5eab9509
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/cladribine-litak-leustat-for-leukaemia-reports-of-progressive-multifocal-encephalopathy-pml-stop-treatment-if-pml-suspected"",""Cladribine (Litak, Leustat) for leukaemia: reports of progressive multifocal encephalopathy (PML); stop treatment if PML suspected"")",1.000,82c4551c-6180-4935-ab8d-9f4e6dd73195
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/dimethyl-fumarate-tecfidera-fatal-pml-in-a-ms-patient-with-severe-prolonged-lymphopenia"",""Dimethyl fumarate (Tecfidera): fatal PML in an MS patient with severe, prolonged lymphopenia"")",0.617,8575743d-0259-4f82-abfe-241759a88fcf
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/idelalisib-zydelig-updated-indications-and-advice-on-minimising-the-risk-of-infection"",""Idelalisib (Zydelig▼): updated indications and advice on minimising the risk of infection"")",0.281,932cab59-1550-40fe-8db6-cae3c742a5e2
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/janus-kinase-jak-inhibitors-new-measures-to-reduce-risks-of-major-cardiovascular-events-malignancy-venous-thromboembolism-serious-infections-and-increased-mortality"",""Janus kinase (JAK) inhibitors: new measures to reduce risks of major cardiovascular events, malignancy, venous thromboembolism, serious infections and increased mortality"")",0.105,9d8b7c53-3197-4765-9264-df074017d1d3
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/omalizumab-potential-risk-of-arterial-thrombotic-events"",""Omalizumab: potential risk of arterial thrombotic events"")",0.087,a3ec4d95-92f8-4e57-b59a-c7207879a3da
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/cetuximab-new-safety-information-available"",""Cetuximab: new safety information available"")",0.096,b0b7d409-4db6-44d0-b631-e7c42420e378
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/baricitinib-olumiant-risk-of-venous-thromboembolism"",""Baricitinib (Olumiant▼): risk of venous thromboembolism "")",0.073,b0c92981-272a-46f2-821e-e6cca513f673
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/tumour-necrosis-factor-alpha-inhibitors"",""Tumour necrosis factor alpha inhibitors"")",0.194,c0d9a970-e880-4a95-8ff3-03ce8d8dcb02
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/interferon-beta-risk-of-thrombotic-microangiopathy-and-risk-of-nephrotic-syndrome"",""Interferon-beta: risk of thrombotic microangiopathy and risk of nephrotic syndrome"")",1.000,c56232ba-0d26-4028-ab7e-e3b9f868fa18
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/dimethyl-fumarate-tecfidera-updated-advice-on-risk-of-progressive-multifocal-leukoencephalopathy"",""Dimethyl fumarate (Tecfidera): updated advice on risk of progressive multifocal leukoencephalopathy"")",0.714,cbbdc64d-f56a-4f3d-a064-0c874a9dd284
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/info-on-progressive-multifocal-leukoencephalopathy-pml-from-yellow-card-reports"",""Info on progressive multifocal leukoencephalopathy (PML) from Yellow Card reports  "")",0.610,d02bfbfd-c02e-440c-9767-63ad9af1b7a4
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/daclizumab-zinbryta-and-risk-of-severe-liver-injury-new-restrictions-to-use-and-strengthened-liver-monitoring"",""Daclizumab (Zinbryta▼) and risk of severe liver injury: new restrictions to use and strengthened liver monitoring "")",1.000,d8b14199-2a8c-47d1-9f15-113d2e49bd91
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/multiple-sclerosis-therapies-signal-of-rebound-effect-after-stopping-or-switching-therapy"",""Multiple sclerosis therapies: signal of rebound effect after stopping or switching therapy"")",0.379,da20e84c-28c1-4e2a-84d9-2d84d0e64c09
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/daclizumab-zinbryta-suspension-and-recall-for-safety-reasons-review-patients-as-soon-as-possible-and-start-alternative-therapy"",""Daclizumab (Zinbryta▼): suspension and recall for safety reasons; review patients as soon as possible and start alternative therapy"")",0.200,e4b6c8db-1914-493b-b378-9354f5a8d313
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/octagam-intravenous-immunoglobulin-5-and-10-licence-suspensions-lifted"",""Octagam intravenous immunoglobulin 5% and 10%: licence suspensions lifted"")",0.059,e6afbaa6-1534-40af-a0b9-c6c740006b04
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/ofatumumab-reminder-of-risk-of-serious-and-fatal-infusion-reactions"",""Ofatumumab▼: reminder of risk of serious and fatal infusion reactions"")",0.137,f4eea03f-c8f0-4a0e-8e4f-a0e1b0bde6cb
14,Progressive multifocal leukoencephalopathy risk,"=HYPERLINK(""https://gov.uk/drug-safety-update/basiliximab-indicated-for-renal-transplantation-only-efficacy-and-safety-not-shown-in-heart-transplantation"",""Basiliximab: indicated for renal transplantation only; efficacy and safety not shown in heart transplantation "")",0.078,f7e2b13e-09c6-47fc-9938-59bae624bd88
15,Medical Device Alerts,"=HYPERLINK(""https://gov.uk/drug-device-alerts/haemofiltration-machine-all-prismaflex-systems-installed-with-software-version-6-10-risk-of-under-infusion-of-anticoagulant"",""Haemofiltration machine: all Prismaflex systems installed with software version 6.10 – risk of under-infusion of anticoagulant"")",0.088,0856da82-d415-45b5-a513-92ddb5ec2b3d
15,Medical Device Alerts,"=HYPERLINK(""https://gov.uk/drug-device-alerts/rheovalves-disposable-needle-free-valves-stop-using-specific-lots-due-to-risk-of-breakage-in-patient-dsi-slash-2021-slash-010"",""Rheovalves disposable needle-free valves: stop using specific lots due to risk of breakage in patient. DSI/2021/010"")",1.000,11213fce-7f25-433f-a1fc-11f77b8d124c
15,Medical Device Alerts,"=HYPERLINK(""https://gov.uk/drug-device-alerts/medical-device-alert-aquarius-haemofiltration-machine-manufacturer-has-updated-their-actions-for-software-problems"",""Aquarius haemofiltration machine - manufacturer has updated their actions for software problems"")",0.090,1469d78a-bb35-412a-959e-721808b85ebf
15,Medical Device Alerts,"=HYPERLINK(""https://gov.uk/drug-safety-update/medstream-implantable-drug-pumps"",""Medstream Implantable Drug Pumps"")",0.561,266df03f-395b-4779-9889-bd19766ad71f
15,Medical Device Alerts,"=HYPERLINK(""https://gov.uk/drug-device-alerts/ambulatory-syringe-pumps-t34-and-t60-and-syringe-extension-sets-used-with-the-t34-pump-manufactured-by-caesarea-medical-electronics-cme"",""Ambulatory syringe pumps (T34 and T60) and syringe extension sets used with the T34 pump, manufactured by Caesarea Medical Electronics (CME)."")",1.000,2d83b298-b91e-4cba-a065-1ff80b53c5b8
15,Medical Device Alerts,"=HYPERLINK(""https://gov.uk/drug-device-alerts/plum-360-infusion-pumps-user-actions-required-to-prevent-risk-of-interrupted-infusion-or-delay-to-treatment"",""Plum 360 infusion pumps – user actions required to prevent risk of interrupted infusion or delay to treatment "")",1.000,31ced0d4-8461-404e-a6d1-7ab81d6c183c
